Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
THINK AND GROW RICH (PB),Napoleon Hill,4.4 out of 5 stars,"74,456",Paperback,111.0,https://www.amazon.in/Think-Grow-Rich-Napoleon-Hill/dp/9353338158/ref=zg_bs_g_64619754031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Napoleon-Hill/e/B000APAMYE/ref=zg_bs_g_64619754031_d_sccl_11_bl/000-0000000-0000000
Mathematics For Class - 10 - 1062,NCERT,4.3 out of 5 stars,"1,304",Paperback,89.0,https://www.amazon.in/Mathematics-Textbook-Class-10-1062/dp/8174506349/ref=zg_bs_g_64619754031_d_sccl_12/000-0000000-0000000?psc=1,NA
NCERT Textbooks in English for class 12 - Flamingo and Vistas - 12074 &12075,NCERT,4.2 out of 5 stars,347,Board book,75.0,https://www.amazon.in/NCERT-Textbooks-English-class-12/dp/B098PM3T89/ref=zg_bs_g_64619754031_d_sccl_13/000-0000000-0000000?psc=1,NA
Mathematics NCERT Textbook For Class XII Part I + Part II (English Medium) by NCERT,NCERT,4.2 out of 5 stars,452,Paperback,179.0,https://www.amazon.in/Math-12h-I-NCERT/dp/B0895R17PX/ref=zg_bs_g_64619754031_d_sccl_14/000-0000000-0000000?psc=1,NA
Science 10th,NCERT,4.2 out of 5 stars,549,Paperback,190.0,https://www.amazon.in/NCERT-Science-Mathematics-Textbook-Class/dp/B07P9DB69M/ref=zg_bs_g_64619754031_d_sccl_15/000-0000000-0000000?psc=1,NA
NCERT Footprints Without Feet - Supplementary Reader And First Flight English Textbook for Class - 10 ( Set of 2 Books ),NCERT,4.3 out of 5 stars,793,Paperback,70.0,https://www.amazon.in/Vistas-Supplementary-reader-english-class/dp/B076F9PBP9/ref=zg_bs_g_64619754031_d_sccl_16/000-0000000-0000000?psc=1,NA
Concept of Physics by H.C Verma Part - II - Session 2022-23,H.C. Verma,4.6 out of 5 stars,"10,852",Paperback,368.0,https://www.amazon.in/Concept-Physics-Part-2-2018-2019-Session/dp/8177092324/ref=zg_bs_g_64619754031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/H-C-Verma/e/B001ICIV3C/ref=zg_bs_g_64619754031_d_sccl_17_bl/000-0000000-0000000
Sparsh -2nd Lang. Hindi For Class - 10 - 1057,NCERT,4.3 out of 5 stars,"1,038",Paperback,67.0,https://www.amazon.in/Sparsh-Bhag-Secondary-Language-Dwitya/dp/8174506470/ref=zg_bs_g_64619754031_d_sccl_18/000-0000000-0000000?psc=1,NA
Understanding Economic Development - Economic For Class - 10 - 1070,NCERT,4.4 out of 5 stars,934,Paperback,45.0,https://www.amazon.in/Understanding-Economic-Development-Textbook-Science/dp/8174506551/ref=zg_bs_g_64619754031_d_sccl_19/000-0000000-0000000?psc=1,NA
101 Brain Booster,Wonder House Books,4.4 out of 5 stars,"6,009",Paperback,159.0,https://www.amazon.in/101-Brain-Booster-Activity-Book/dp/9388369793/ref=zg_bs_g_64619754031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B08N67G4CC/ref=zg_bs_g_64619754031_d_sccl_20_bl/000-0000000-0000000
"NCERT Exemplar Problems-Solutions Science, Mathematics Class 10th (Combo Set of 2 Books )","SK Singh, Geetika Khanna , Dr. Kanchan Upreti Amit Rastogi ,",4.4 out of 5 stars,"1,675",Paperback,293.0,https://www.amazon.in/NCERT-Solutions-Science-Mathematics-Class/dp/9350106132/ref=zg_bs_g_64619754031_d_sccl_21/000-0000000-0000000?psc=1,NA
Entre Jeunes French (T.B.) -X,CBSE,4.3 out of 5 stars,427,Paperback,240.0,https://www.amazon.in/Entre-Jeunes-French-T-B-X/dp/B0748X28QX/ref=zg_bs_g_64619754031_d_sccl_22/000-0000000-0000000?psc=1,NA
NCERT Chemistry Textbook for Class 12 - Part 1 & 2 - 12085 & 12086 (Set of 2 books),NCERT,4.1 out of 5 stars,"1,457",Paperback,340.0,https://www.amazon.in/NCERT-Chemistry-Textbook-Class-12/dp/B08YXYY3D9/ref=zg_bs_g_64619754031_d_sccl_23/000-0000000-0000000?psc=1,NA
Concept of Physics by H.C Verma Part - I - Session 2022-23,H.C. Verma,4.5 out of 5 stars,"14,058",Paperback,430.0,https://www.amazon.in/Concept-Physics-Part-1-2018-2019-Session/dp/8177091875/ref=zg_bs_g_64619754031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/H-C-Verma/e/B001ICIV3C/ref=zg_bs_g_64619754031_d_sccl_24_bl/000-0000000-0000000
Ghosts of The Silent Hills: Stories based on true hauntings,Anita Krishan,4.4 out of 5 stars,"2,756",Paperback,178.0,https://www.amazon.in/Ghosts-Silent-Hills-Stories-hauntings/dp/9389717132/ref=zg_bs_g_64619754031_d_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Anita-Krishan/e/B075M548KN/ref=zg_bs_g_64619754031_d_sccl_25_bl/000-0000000-0000000
Contempropry India - Geogrophy For Class - 10 - 1068,NCERT,4.4 out of 5 stars,"1,283",Paperback,50.0,https://www.amazon.in/Contemporary-India-Part-Textbook-Geography/dp/8174506446/ref=zg_bs_g_64619754031_d_sccl_26/000-0000000-0000000?psc=1,NA
"NCERT HISTORY,GEOGRAPHY,ECONOMICS,CIVICS BOOKS FOR CLASS 10",NCERT,4.4 out of 5 stars,"1,049",Board book,309.0,https://www.amazon.in/NCERT-HISTORY-GEOGRAPHY-ECONOMICS-CIVICS/dp/B07VVHK7DZ/ref=zg_bs_g_64619754031_d_sccl_27/000-0000000-0000000?psc=1,NA
The Book Thief,Markus Zusak,4.6 out of 5 stars,"30,442",Paperback,274.0,https://www.amazon.in/Book-Thief-Definitions-Young-Adult/dp/1909531618/ref=zg_bs_g_64619754031_d_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Markus-Zusak/e/B001H6EQ9W/ref=zg_bs_g_64619754031_d_sccl_28_bl/000-0000000-0000000
"Good Girl, Bad Blood - The Sunday Times Bestseller And Seque",Holly Jackson,4.5 out of 5 stars,"23,111",Paperback,322.0,https://www.amazon.in/Good-Girl-Blood-Holly-Jackson/dp/1405297751/ref=zg_bs_g_64619754031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Holly-Jackson/e/B07QKBC6JZ/ref=zg_bs_g_64619754031_d_sccl_29_bl/000-0000000-0000000
Arihant All In One Class 12th English Core for CBSE Exam 2024,Vaishali Jaiswal Srishti Agarwal ,4.4 out of 5 stars,414,Paperback,345.0,https://www.amazon.in/Arihant-Class-12th-English-Exam-2024/dp/9350105705/ref=zg_bs_g_64619754031_d_sccl_30/000-0000000-0000000?psc=1,NA
Brain Activity Book for Kids - 200+ Activities for Age 5+,Maple Press,4.4 out of 5 stars,266,Paperback,85.0,https://www.amazon.in/Brain-Activity-Book-Kids-Activities/dp/9391924956/ref=zg_bs_g_64619754031_d_sccl_1/000-0000000-0000000?psc=1,NA
Attack on Titan Vol. 1,Hajime Isayama,4.6 out of 5 stars,"8,661",Kindle Edition,512.0,https://www.amazon.in/Attack-Titan-Vol-Hajime-Isayama-ebook/dp/B00CCOO1HA/ref=zg_bs_g_64619754031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Hajime-Isayama/e/B006X1KSKM/ref=zg_bs_g_64619754031_d_sccl_2_bl/000-0000000-0000000
All In One Class 10th Hindi B for CBSE Exam 2024,Vinod Kumar Tiwari Dr. Manju Tiwari ,4.3 out of 5 stars,220,Paperback,340.0,https://www.amazon.in/Arihant-Class-10th-Hindi-Exam-2024/dp/9350106035/ref=zg_bs_g_64619754031_d_sccl_3/000-0000000-0000000?psc=1,NA
The Wicked King (The Folk of the Air #2),Holly Black,4.6 out of 5 stars,"33,243",Kindle Edition,226.1,https://www.amazon.in/Wicked-King-Folk-Air-ebook/dp/B07BB2GVJX/ref=zg_bs_g_64619754031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Holly-Black/e/B001H6GPWS/ref=zg_bs_g_64619754031_d_sccl_4_bl/000-0000000-0000000
One Of Us Is Lying,Karen McManus,4.4 out of 5 stars,"41,452",Paperback,231.0,https://www.amazon.in/One-Us-Lying-Karen-McManus/dp/0141375639/ref=zg_bs_g_64619754031_d_sccl_5/000-0000000-0000000?psc=1,NA
Saptarshi - The Seven Supreme Sages (Amar Chitra Katha),Vanishree Mahesh,4.7 out of 5 stars,775,Kindle Edition,213.1,https://www.amazon.in/Saptarshi-Seven-Supreme-Sages-Chitra-ebook/dp/B07NVNTB11/ref=zg_bs_g_64619754031_d_sccl_6/000-0000000-0000000?psc=1,NA
My First Times Tables Activity Book : Multiplication Tables From 1 - 20 with Fun and Easy Math Activities for Children,Wonder House Books,4.3 out of 5 stars,309,Paperback,99.0,https://www.amazon.in/First-Times-Tables-Activity-Book/dp/9354402712/ref=zg_bs_g_64619754031_d_sccl_7/000-0000000-0000000?psc=1,NA
Biology 1 For Class - 12 - 12083,NCERT,4.2 out of 5 stars,"1,974",Paperback,119.0,https://www.amazon.in/Biology-Textbook-Class-12-NCERT/dp/817450639X/ref=zg_bs_g_64619754031_d_sccl_8/000-0000000-0000000?psc=1,NA
THE BLUE UMBRELLA,Ruskin Bond,4.5 out of 5 stars,"15,577",Paperback,83.0,https://www.amazon.in/Blue-Umbrella-Ruskin-Bond/dp/8171673406/ref=zg_bs_g_64619754031_d_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Ruskin-Bond/e/B01D2X1L8G/ref=zg_bs_g_64619754031_d_sccl_9_bl/000-0000000-0000000
Oswaal CBSE Class 10 Social Science Question Bank (For 2024 Board Exams),Oswaal Editorial Board,4.5 out of 5 stars,645,Paperback,475.0,https://www.amazon.in/Oswaal-Class-Social-Science-Question/dp/9356348901/ref=zg_bs_g_64619754031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Oswaal-Editorial-Board/e/B07LB1G6YD/ref=zg_bs_g_64619754031_d_sccl_10_bl/000-0000000-0000000
My First Padded Board Books of Times Table: Multiplication Tables From 1 - 20,Wonder House Books,4.6 out of 5 stars,"1,261",Board book,179.0,https://www.amazon.in/First-Padded-Board-Books-Times/dp/9388144244/ref=zg_bs_g_64619754031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B085LS5SLK/ref=zg_bs_g_64619754031_d_sccl_11_bl/000-0000000-0000000
The Official Cambridge Guide To Ielts Student's Book With Answers With Dvd Rom,Pauline Cullen,4.4 out of 5 stars,"6,465",Paperback,559.0,https://www.amazon.in/Official-Cambridge-Guide-Students-Answers/dp/110744277X/ref=zg_bs_g_64619754031_d_sccl_12/000-0000000-0000000?psc=1,NA
My First Transport Sticker Book: Exciting Sticker Book With 100 Stickers,Wonder House Books,4.5 out of 5 stars,"1,288",Paperback,155.0,https://www.amazon.in/My-First-Transport-Sticker-Book/dp/9388144988/ref=zg_bs_g_64619754031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B08N67G4CC/ref=zg_bs_g_64619754031_d_sccl_13_bl/000-0000000-0000000
New Simplifies Physics (Set Of 2 Vol.)( A Reference Book For Class 12) With Laboratory Manual,S.L. Arora,4.3 out of 5 stars,"3,018",Product Bundle,"1,286.0",https://www.amazon.in/New-Simplified-Physics-Reference-Examination/dp/8177002228/ref=zg_bs_g_64619754031_d_sccl_14/000-0000000-0000000?psc=1,NA
Handbook of Chemistry,Arihant Experts,4.4 out of 5 stars,"3,064",Paperback,189.0,https://www.amazon.in/Handbook-Chemistry-Arihant-Experts/dp/9313196492/ref=zg_bs_g_64619754031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Arihant-Experts/e/B081S5Z7LG/ref=zg_bs_g_64619754031_d_sccl_15_bl/000-0000000-0000000
Democratic Politics II For Class - 10 - 1072,NCERT,4.4 out of 5 stars,"1,034",Paperback,90.0,https://www.amazon.in/Democratic-Politics-Textbook-Social-Science/dp/8174507116/ref=zg_bs_g_64619754031_d_sccl_16/000-0000000-0000000?psc=1,NA
Gulliver Travels : Illustrated Abridged Children Classics English Novel with Review Questions,NA,4.5 out of 5 stars,325,Hardcover,149.0,https://www.amazon.in/Gulliver-Travels-Kids-illustrated-Questions/dp/9390391164/ref=zg_bs_g_64619754031_d_sccl_17/000-0000000-0000000?psc=1,NA
THE KOALA WHO COULD BOARD BOOK,Rachel Bright,4.7 out of 5 stars,"6,595",Board book,267.0,https://www.amazon.in/KOALA-WHO-COULD-BOARD-BOOK/dp/140835148X/ref=zg_bs_g_64619754031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Rachel-Bright/e/B00414QJM4/ref=zg_bs_g_64619754031_d_sccl_18_bl/000-0000000-0000000
The Illustrated Stories of Akbar and Birbal: Classic Tales From India,Wonder House Books,4.6 out of 5 stars,"2,909",Hardcover,199.0,https://www.amazon.in/Illustrated-Stories-Akbar-Birbal-Classic/dp/9389567831/ref=zg_bs_g_64619754031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B08N67G4CC/ref=zg_bs_g_64619754031_d_sccl_19_bl/000-0000000-0000000
Why I Killed Gandhi? (Story Behind Mahatma Gandhi's Assassination) | Nathuram Godse,Nathuram Godse,4.1 out of 5 stars,"8,058",Paperback,153.0,https://www.amazon.in/Why-Killed-Gandhi-Nathuram-Godse/dp/9355715927/ref=zg_bs_g_64619754031_d_sccl_20/000-0000000-0000000?psc=1,NA
