Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Entre Jeunes French (T.B.) -X,CBSE,4.3 out of 5 stars,427,Paperback,240.0,https://www.amazon.in/Entre-Jeunes-French-T-B-X/dp/B0748X28QX/ref=zg_bs_g_4149807031_d_sccl_24/000-0000000-0000000?psc=1,NA
Concise Mathematics for ICSE Class 10 By R.K. Bansal (2024-25 Examination),R.K. Bansal,3.0 out of 5 stars,2,Paperback,499.0,https://www.amazon.in/Concise-Mathematics-Bansal-2024-25-Examination/dp/9392641656/ref=zg_bs_g_4149807031_d_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/R-K-Bansal/e/B007PXXMGO/ref=zg_bs_g_4149807031_d_sccl_25_bl/000-0000000-0000000
"Magic book , Homeschool Supplies, Preschool workbook, Numbers & English & Drawing & Mathematics Auto Fade Pen & 4 Books - 10 ",NA,4.3 out of 5 stars,512,Gift,276.0,https://www.amazon.in/Homeschool-Supplies-Preschool-workbook-Mathematics/dp/B095X1ZB24/ref=zg_bs_g_4149807031_d_sccl_26/000-0000000-0000000?psc=1,NA
NCERT Chemistry Textbook for Class 12 - Part 1 & 2 - 12085 & 12086 (Set of 2 books),NCERT,4.1 out of 5 stars,"1,457",Paperback,340.0,https://www.amazon.in/NCERT-Chemistry-Textbook-Class-12/dp/B08YXYY3D9/ref=zg_bs_g_4149807031_d_sccl_27/000-0000000-0000000?psc=1,NA
Concept of Physics by H.C Verma Part - I - Session 2022-23,H.C. Verma,4.5 out of 5 stars,"14,058",Paperback,430.0,https://www.amazon.in/Concept-Physics-Part-1-2018-2019-Session/dp/8177091875/ref=zg_bs_g_4149807031_d_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/H-C-Verma/e/B001ICIV3C/ref=zg_bs_g_4149807031_d_sccl_28_bl/000-0000000-0000000
"NCERT , CLASS - 12 SET OF 8 BOOKS ( MATHEMATICS PART 1 & 2 , CHEMISTRY PART 1 & 2 , PHYSICS PART 1 & 2 , FLEMINGO , VISTAS ) ",NCERT,3.8 out of 5 stars,91,Paperback,849.0,https://www.amazon.in/NCERT-CLASS-MATHEMATICS-CHEMISTRY-FLEMINGO/dp/B09SBX6V6H/ref=zg_bs_g_4149807031_d_sccl_29/000-0000000-0000000?psc=1,NA
"RD SHARMA MATHEMATICS VOL 1, 2 & MCQ CLASS 12 NEW REVISED EDITION 2024-25 (COMBO SET OF 3 BOOKS)",RD SHANRMA,NA,NA,Product Bundle,"1,295.0",https://www.amazon.in/SHARMA-MATHEMATICS-CLASS-REVISED-2024-25/dp/B0CW1SWR63/ref=zg_bs_g_4149807031_d_sccl_30/000-0000000-0000000?psc=1,NA
MTG CBSE 10 Years Chapterwise Topicwise Solved Papers Class 12 Mathematics Book - CBSE Champion For 2024 Exam | CBSE Question,MTG Editorial Board,4.4 out of 5 stars,147,Paperback,250.0,https://www.amazon.in/Chapterwise-Topicwise-Solved-Papers-Mathematics/dp/9355554540/ref=zg_bs_g_4149807031_d_sccl_1/000-0000000-0000000?psc=1,NA
"MTG Objective NCERT at your FINGERTIPS Chemistry - NCERT Notes with HD Pages, Exam Archive & MCQs | Based on NMC NEET Rationa",MTG Editorial Board,4.5 out of 5 stars,54,Paperback,435.0,https://www.amazon.in/Objective-NCERT-your-FINGERTIPS-Chemistry/dp/8119218833/ref=zg_bs_g_4149807031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/MTG-Editorial-Board/e/B081CTWW1L/ref=zg_bs_g_4149807031_d_sccl_2_bl/000-0000000-0000000
"MTG International Mathematics Olympiad (IMO) Workbook for Class 2 - MCQs, Previous Years Solved Paper and Achievers Section -",MAHABIR SINGH,4.5 out of 5 stars,420,Paperback,64.0,https://www.amazon.in/International-Mathematics-Olympiad-Workbook-Class/dp/9355555067/ref=zg_bs_g_4149807031_d_sccl_3/000-0000000-0000000?psc=1,NA
Mathematics for Class 10 CBSE by R.D. Sharma for 202324/Ed. with MCQs Book Set of 2 Books,R. D. Sharma,4.4 out of 5 stars,339,Unknown Binding,524.0,https://www.amazon.in/Mathematics-Class-Sharma-202324-Books/dp/B0BV71PCSY/ref=zg_bs_g_4149807031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/R-D-Sharma/e/B075TC77Z7/ref=zg_bs_g_4149807031_d_sccl_4_bl/000-0000000-0000000
Contempropry India - Geogrophy For Class - 10 - 1068,NCERT,4.4 out of 5 stars,"1,283",Paperback,50.0,https://www.amazon.in/Contemporary-India-Part-Textbook-Geography/dp/8174506446/ref=zg_bs_g_4149807031_d_sccl_5/000-0000000-0000000?psc=1,NA
"NCERT HISTORY,GEOGRAPHY,ECONOMICS,CIVICS BOOKS FOR CLASS 10",NCERT,4.4 out of 5 stars,"1,049",Board book,309.0,https://www.amazon.in/NCERT-HISTORY-GEOGRAPHY-ECONOMICS-CIVICS/dp/B07VVHK7DZ/ref=zg_bs_g_4149807031_d_sccl_6/000-0000000-0000000?psc=1,NA
S. Chand's Mental Mathematics For Class 3 - Examination 2023-2024,R.S Aggarwal,4.5 out of 5 stars,"1,916",Paperback,178.0,https://www.amazon.in/S-Chands-Mental-Mathematics-Class-3/dp/9352831551/ref=zg_bs_g_4149807031_d_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/R-S-Aggarwal/e/B00ITXRBD4/ref=zg_bs_g_4149807031_d_sccl_7_bl/000-0000000-0000000
All In One Physics - 12th Class,Keshav Mohan,4.3 out of 5 stars,218,Paperback,399.0,https://www.amazon.in/Arihant-Class-12th-Physics-Exam-2024/dp/9350105616/ref=zg_bs_g_4149807031_d_sccl_8/000-0000000-0000000?psc=1,NA
New Devsatya Paperset For Std 10 (Gujarati Medium) | Gujarat Board Examination,NA,4.5 out of 5 stars,"1,328",Paperback,349.0,https://www.amazon.in/Devsatya-Paper-March-Board-Examination/dp/B07FTT682R/ref=zg_bs_g_4149807031_d_sccl_9/000-0000000-0000000?psc=1,NA
"Oswal - Gurukul Last Years 10 Solved Papers for CBSE Class 10 Exam 2024 - Yearwise Board Solutions of Math Standard, English,",Oswal - Gurukul,4.3 out of 5 stars,541,Paperback,784.0,https://www.amazon.in/Oswal-Yearwise-Solutions-Standard-Syllabus/dp/8119151089/ref=zg_bs_g_4149807031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Oswal-Gurukul/e/B09JZHKW8K/ref=zg_bs_g_4149807031_d_sccl_10_bl/000-0000000-0000000
R D Sharma Mathematics Class 10 with MCQ in Mathematics - CBSE Examination 2023-2024,R.D. Sharma,4.5 out of 5 stars,"3,510",Paperback,502.0,https://www.amazon.in/Mathematics-Class-10-Examination-2022-23/dp/B09SJ365JL/ref=zg_bs_g_4149807031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/R-D-Sharma/e/B075TC77Z7/ref=zg_bs_g_4149807031_d_sccl_11_bl/000-0000000-0000000
Arihant All In One Class 12th English Core for CBSE Exam 2024,Vaishali Jaiswal Srishti Agarwal ,4.4 out of 5 stars,414,Paperback,345.0,https://www.amazon.in/Arihant-Class-12th-English-Exam-2024/dp/9350105705/ref=zg_bs_g_4149807031_d_sccl_12/000-0000000-0000000?psc=1,NA
Progress In Computer Science With Python Textbook & Practical Book For Class 12 - by Sumita Arora (2024-25 Examination),Sumita Arora,4.5 out of 5 stars,"2,896",Paperback,580.0,https://www.amazon.in/Progress-Computer-Textbook-Practical-Paperback/dp/8177002368/ref=zg_bs_g_4149807031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Sumita-Arora/e/B0843DNKKL/ref=zg_bs_g_4149807031_d_sccl_13_bl/000-0000000-0000000
All In One Class 10th Hindi B for CBSE Exam 2024,Vinod Kumar Tiwari Dr. Manju Tiwari ,4.3 out of 5 stars,220,Paperback,340.0,https://www.amazon.in/Arihant-Class-10th-Hindi-Exam-2024/dp/9350106035/ref=zg_bs_g_4149807031_d_sccl_14/000-0000000-0000000?psc=1,NA
MTG NCERT Textbook + Exemplar Problem Solutions Class 12 Chemistry | Complete Solutions to All Objective & Subjective Questio,MTG Editorial Board,4.5 out of 5 stars,69,Paperback,178.0,https://www.amazon.in/Textbook-Exemplar-Problem-Solutions-Chemistry/dp/9355557906/ref=zg_bs_g_4149807031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/MTG-Editorial-Board/e/B081CTWW1L/ref=zg_bs_g_4149807031_d_sccl_15_bl/000-0000000-0000000
S. Chand's Mental Mathematics For Class 2 - Examination 2023-2024,R.S Aggarwal,4.5 out of 5 stars,"1,918",Paperback,210.0,https://www.amazon.in/S-Chands-Mental-Mathematics-Class/dp/9352831543/ref=zg_bs_g_4149807031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/R-S-Aggarwal/e/B00ITXRBD4/ref=zg_bs_g_4149807031_d_sccl_16_bl/000-0000000-0000000
NCERT Exemplar Problems Solutions Science class 10th,"Sikha Sharma Rajesh Singh , Indu Gupta ",4.3 out of 5 stars,363,Paperback,125.0,https://www.amazon.in/Arihant-Exemplar-Problems-Solutions-Science/dp/9327197399/ref=zg_bs_g_4149807031_d_sccl_17/000-0000000-0000000?psc=1,NA
Biology 1 For Class - 12 - 12083,NCERT,4.2 out of 5 stars,"1,974",Paperback,119.0,https://www.amazon.in/Biology-Textbook-Class-12-NCERT/dp/817450639X/ref=zg_bs_g_4149807031_d_sccl_18/000-0000000-0000000?psc=1,NA
NCERT Text Books Ciass 10 Maths,NCERT,4.2 out of 5 stars,240,Paperback,75.0,https://www.amazon.in/NCERT-Text-Books-Ciass-Maths/dp/B085HS7T28/ref=zg_bs_g_4149807031_d_sccl_19/000-0000000-0000000?psc=1,NA
Oswaal CBSE Class 10 Social Science Question Bank (For 2024 Board Exams),Oswaal Editorial Board,4.5 out of 5 stars,645,Paperback,475.0,https://www.amazon.in/Oswaal-Class-Social-Science-Question/dp/9356348901/ref=zg_bs_g_4149807031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Oswaal-Editorial-Board/e/B07LB1G6YD/ref=zg_bs_g_4149807031_d_sccl_20_bl/000-0000000-0000000
